NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.24018,0.75092,0.9991,0.9991,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.55474,0.32417,0.32417,0.32417,0.32417,0.32417,0.32417,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.27368,0.27368,0.55757,0.55757,0.55757,0.55757,0.27368,0.27368,0.55757,0.55757,0.55757,0.43972,0.43972,0.43972,0.9991,0.43252,0.9991,0.9991,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.55474,0.55474,0.55474,0.55474,0.69753,0.43972,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.43972,0.32417,0.32417,0.32417,0.32417,0.32417,0.27368,0.27368,0.27368,0.27368,0.43252,0.43252,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.41176,0.41176,0.58016,0.58016,0.58016,0.58016,0.58016,0.58016,0.58016,0.41176,0.72848,0.64203,0.64203,0.64203,0.64203,0.64203,0.43252,0.43252,0.43252,0.43252,0.43252,0.9991,0.9991,0.9991,0.17234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.24018,0.75092,0.9991,0.9991,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.55474,0.32417,0.32417,0.27368,0.27368,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.43972,0.43972,0.69753,0.69753,0.9991,0.9991,0.9991,0.9991,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.9991,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.27368,0.27368,0.27368,0.27368,0.27368,0.27368,0.27368,0.27368,0.43252,0.43252,0.64203,0.64203,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.41176,0.41176,0.58016,0.58016,0.58016,0.58016,0.58016,0.58016,0.41176,0.72848,0.64203,0.64203,0.64203,0.64203,0.64203,0.43252,0.43252,0.43252,0.43252,0.43252,0.9991,0.9991,0.9991,0.34794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16374,0.75092,0.9991,0.9991,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.43252,0.27368,0.27368,0.27368,0.27368,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.43972,0.69753,0.69753,0.55474,0.55474,0.9991,0.9991,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.27368,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.27368,0.27368,0.27368,0.27368,0.27368,0.27368,0.27368,0.43252,0.43252,0.64203,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.41176,0.41176,0.58016,0.58016,0.58016,0.58016,0.58016,0.41176,0.72848,0.64203,0.64203,0.64203,0.64203,0.64203,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.9991,0.9991,0.9991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16374,0.35877,0.9991,0.9991,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.43252,0.27368,0.27368,0.27368,0.27368,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.43252,0.43252,0.55474,0.69753,0.69753,0.9991,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.27368,0.27368,0.27368,0.27368,0.27368,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.27368,0.27368,0.27368,0.27368,0.27368,0.27368,0.43252,0.43252,0.43252,0.64203,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.41176,0.58016,0.58016,0.58016,0.58016,0.72848,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.9991,0.9991,0.35877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12278,0.23551,0.75092,0.9991,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.64203,0.43252,0.27368,0.27368,0.27368,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.27368,0.27368,0.27368,0.27368,0.43252,0.43252,0.55474,0.55474,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.27368,0.27368,0.27368,0.27368,0.27368,0.27368,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.27368,0.27368,0.27368,0.43252,0.43252,0.43252,0.64203,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.41176,0.58016,0.58016,0.58016,0.72848,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.9991,0.9991,0.35877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12278,0.23551,0.75092,0.9991,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.64203,0.64203,0.43252,0.43252,0.27368,0.27368,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.27368,0.27368,0.27368,0.27368,0.27368,0.43252,0.43252,0.55474,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43972,0.43972,0.43972,0.27368,0.27368,0.27368,0.27368,0.27368,0.27368,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.27368,0.27368,0.27368,0.27368,0.43252,0.43252,0.43252,0.64203,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.41176,0.9991,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.9991,0.9991,0.35877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12278,0.23551,0.75092,0.9991,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.43252,0.43252,0.43252,0.43252,0.27368,0.27368,0.55757,0.55757,0.55757,0.55757,0.26257,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.27368,0.27368,0.27368,0.43252,0.43252,0.43252,0.43252,0.55474,0.55474,0.55474,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.27368,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.26257,0.26257,0.26257,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.27368,0.27368,0.27368,0.27368,0.43252,0.43252,0.43252,0.64203,0.72848,0.72848,0.72848,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.9991,0.9991,0.75092,0.12278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12278,0.23551,0.75092,0.9991,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.43252,0.43252,0.43252,0.43252,0.43252,0.27368,0.27368,0.55757,0.55757,0.55757,0.26257,0.26257,0.26257,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.27368,0.27368,0.27368,0.27368,0.27368,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.26257,0.26257,0.26257,0.26257,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.27368,0.27368,0.27368,0.43252,0.43252,0.43252,0.64203,0.64203,0.72848,0.72848,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.9991,0.9991,0.9991,0.17234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12278,0.23551,0.9991,0.9991,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.27368,0.27368,0.55757,0.55757,0.26257,0.26257,0.26257,0.26257,0.26257,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.27368,0.27368,0.27368,0.43972,0.43972,0.43972,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.26257,0.26257,0.26257,0.26257,0.26257,0.26257,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.27368,0.27368,0.27368,0.43252,0.43252,0.43252,0.64203,0.64203,0.64203,0.72848,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.9991,0.9991,0.9991,0.9991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12278,0.23551,0.9991,0.9991,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.27368,0.27368,0.55757,0.55757,0.55757,0.26257,0.26257,0.26257,0.26257,0.26257,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.72848,0.72848,0.72848,0.72848,0.72848,0.72848,0.64203,0.64203,0.64203,0.43252,0.43252,0.43252,0.43252,0.43252,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.43972,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.26257,0.26257,0.26257,0.26257,0.26257,0.26257,0.26257,0.26257,0.55757,0.55757,0.55757,0.55757,0.55757,0.55757,0.27368,0.27368,0.27368,0.43252,0.43252,0.43252,0.43252,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.64203,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.43252,0.9991,0.9991,0.23551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
